bitcoin
2021-04-21,586.786,613.053,536.9209999999999,545.3029999999999
2021-04-20,503.8689999999999,588.492,473.97599999999994,586.829
2021-04-19,481.433,539.797,468.769,504.77199999999993
2021-04-18,518.859,524.3679999999999,428.735,481.1529999999999
2021-04-17,509.18399999999997,548.405,508.135,518.7009999999999
2021-04-16,542.351,548.506,492.029,509.635
2021-04-15,550.293,556.851,535.3720000000001,542.405
2021-04-14,550.6999999999999,590.4559999999999,524.91,549.719
2021-04-13,596.93,602.4469999999999,532.141,550.205
2021-04-12,526.4689999999999,637.779,515.9259999999999,598.117
2021-04-11,471.54499999999996,529.5179999999999,459.1189999999999,525.5519999999999
2021-04-10,454.23499999999996,487.31899999999996,450.952,472.18199999999996
2021-04-09,418.245,453.787,404.765,453.423
2021-04-08,376.054,422.518,372.29799999999994,418.23799999999994
2021-04-07,403.568,414.366,357.918,374.927
2021-04-06,368.115,412.10699999999997,364.03999999999996,403.52099999999996
2021-04-05,350.529,380.72099999999995,338.37399999999997,367.84799999999996
2021-04-04,322.933,353.09999999999997,318.695,350.792
2021-04-03,338.724,349.47999999999996,318.206,322.77599999999995
2021-04-02,334.96399999999994,356.84299999999996,328.211,338.794
2021-04-01,302.313,339.147,301.323,335.087
2021-03-31,311.475,316.553,287.507,302.15299999999996
2021-03-30,275.25800000000004,311.46,271.49299999999994,311.391
2021-03-29,268.865,277.63,265.097,275.23699999999997
2021-03-28,269.304,281.10999999999996,261.903,268.962
2021-03-27,255.12,275.71299999999997,250.19299999999998,269.136
2021-03-26,234.553,255.13299999999998,234.49599999999998,255.13299999999998
2021-03-25,249.188,250.125,226.594,234.60799999999995
2021-03-24,255.779,268.647,242.36,249.45099999999996
2021-03-23,255.656,263.096,252.65899999999996,255.62099999999998
2021-03-22,264.965,276.97900000000004,254.52299999999997,255.57
2021-03-21,264.738,268.625,257.364,264.818
2021-03-20,263.796,274.813,262.499,264.608
2021-03-19,261.597,269.161,255.88899999999998,263.724
2021-03-18,269.706,277.779,258.214,261.63399999999996
2021-03-17,258.441,271.32599999999996,249.411,269.832
2021-03-16,254.43199999999996,259.15,241.58599999999996,258.232
2021-03-15,263.847,267.386,250.286,254.615
2021-03-14,276.22,276.523,264.14799999999997,264.21999999999997
2021-03-13,263.46999999999997,283.394,255.959,276.154
2021-03-12,289.937,290.17099999999994,252.02999999999997,263.549
2021-03-11,278.462,313.764,273.00199999999995,289.86199999999997
2021-03-10,293.33299999999997,295.19899999999996,267.152,279.087
2021-03-09,240.517,296.852,235.91499999999996,293.385
2021-03-08,240.156,242.813,229.21799999999996,240.389
2021-03-07,226.58299999999997,243.52299999999997,225.37,240.159
2021-03-06,226.00199999999995,232.22,219.80100000000002,226.58299999999997
2021-03-05,229.78,230.91899999999998,216.08100000000002,226.1
2021-03-04,240.87899999999996,249.62599999999998,225.915,229.85699999999997
2021-03-03,239.69899999999998,254.43,236.637,240.934
2021-03-02,254.95,264.389,228.14799999999997,239.56799999999998
2021-03-01,210.00099999999998,259.64300000000003,209.70099999999996,254.72899999999998
2021-02-28,225.45299999999997,228.539,195.595,209.762
2021-02-27,221.974,237.35699999999997,219.77299999999997,225.29199999999997
2021-02-26,235.117,238.95199999999997,209.94699999999997,221.69199999999998
2021-02-25,254.44299999999998,264.917,233.173,234.19599999999997
2021-02-24,231.192,280.36299999999994,214.07299999999998,254.40499999999997
2021-02-23,267.303,268.81,189.11699999999996,231.101
2021-02-22,294.703,295.636,222.264,267.51
2021-02-21,254.081,308.16299999999995,250.28799999999998,294.322
2021-02-20,333.01,334.62199999999996,226.43699999999995,255.065
2021-02-19,195.85799999999998,344.626,195.25199999999995,332.767
2021-02-18,165.10999999999999,199.58599999999998,163.12900000000002,195.83099999999996
2021-02-17,130.11,175.384,126.988,164.86499999999998
2021-02-16,129.803,133.343,126.55999999999999,130.096
2021-02-15,136.154,139.265,119.21099999999998,129.789
2021-02-14,133.43399999999997,138.832,128.649,136.25900000000001
2021-02-13,136.87,138.48199999999997,125.511,133.42
2021-02-12,124.14499999999998,140.564,121.478,136.84799999999998
2021-02-11,129.202,131.918,118.689,124.32499999999999
2021-02-10,107.60199999999999,148.16899999999998,107.58099999999999,129.509
2021-02-09,79.828,115.463,78.327,107.735
2021-02-08,68.479,79.845,67.788,79.833
2021-02-07,72.87,74.673,64.404,68.518
2021-02-06,67.78099999999999,75.43,62.057,72.763
2021-02-05,55.99499999999999,68.541,55.98299999999999,67.80499999999999
2021-02-04,52.20399999999999,57.06399999999999,51.495,55.93899999999999
2021-02-03,51.04399999999999,52.686,49.906,52.20399999999999
2021-02-02,51.528999999999996,52.93699999999999,49.321,51.044999999999995
2021-02-01,44.316,52.208999999999996,43.492999999999995,51.571
2021-01-31,44.8,45.745999999999995,43.39099999999999,44.295
2021-01-30,42.855999999999995,45.025999999999996,42.653,44.772999999999996
2021-01-29,42.432,44.00699999999999,41.876999999999995,42.852999999999994
2021-01-28,40.962999999999994,43.083,40.452999999999996,42.53
2021-01-27,41.784,42.065,39.693999999999996,40.957
2021-01-26,41.711,42.516,39.917,41.735
2021-01-25,41.864999999999995,43.370999999999995,40.602999999999994,41.68299999999999
2021-01-24,40.87499999999999,42.193,40.443,41.864999999999995
2021-01-23,40.87599999999999,41.858999999999995,39.551,40.846999999999994
2021-01-22,38.646,41.446,36.92,40.869
2021-01-21,42.61,42.664,38.375,38.644
2021-01-20,42.617999999999995,42.855,40.277,42.61
2021-01-19,45.346,47.135999999999996,41.867999999999995,42.708999999999996
2021-01-18,45.797,46.827,44.120999999999995,45.346999999999994
2021-01-17,43.153999999999996,46.67099999999999,41.039,45.736999999999995
2021-01-16,40.914,43.98,40.696999999999996,43.161
2021-01-15,41.81399999999999,42.455,38.968,40.905
2021-01-14,40.117,41.909,39.632999999999996,41.81399999999999
2021-01-13,38.158,40.415,37.104,40.131
2021-01-12,38.244,40.010999999999996,37.132999999999996,38.152
2021-01-11,42.449,42.489,35.131,38.31
2021-01-10,43.913,45.16,40.413,42.435
2021-01-09,42.361,44.102,41.563,43.906
2021-01-08,43.57,43.629000000000005,40.44,42.388
2021-01-07,42.212,44.599,41.461,43.486
2021-01-06,41.795,42.214,40.548,42.191
2021-01-05,40.997,41.763,38.925999999999995,41.75699999999999
2021-01-04,41.217999999999996,43.150999999999996,38.104,40.989999999999995
2021-01-03,38.244,41.637,37.802,41.18299999999999
2021-01-02,37.872,38.852000000000004,36.891,38.237
2021-01-01,37.367,38.939,37.022999999999996,37.870999999999995
2020-12-31,38.132,38.175,36.674,37.374
2020-12-30,38.986000000000004,39.193,36.873,38.146
2020-12-29,35.879999999999995,39.635999999999996,35.327999999999996,38.986000000000004
2020-12-28,33.572,36.03099999999999,33.373,35.873000000000005
2020-12-27,33.53099999999999,34.891999999999996,32.021,33.558
2020-12-26,33.179,33.98,32.573,33.528
2020-12-25,32.489999999999995,33.458,31.820999999999998,33.172
2020-12-24,31.128,32.724999999999994,30.322,32.497
2020-12-23,33.489,34.419,30.049,31.124
